% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=1872583848, Thu Nov  7 12:04:55 2019
1 16 0.9524191654136953 1.000049231981085 1.0 1.0 1.000000769231065 1.0000015384627219 1.0000023076949704 1.0000030769278108 1.0000038461612426 1.0000046153952662 1.0000053846298818 1.0000061538650888 1.0000069231008877 1.000007692337278 1.0000084615742606 1.0000092308118345 1.00001000005 1.0000107692887577 1.0000115385281068 1.0000123077680476 1.0000130770085802 1.0000138462497046 1.0000146154914207 1.0000153847337283 1.000016153976628 1.000016923220119 1.0000176924642021 1.0000184617088768 1.0000192309541431 1.0000200002000015 1.0000207694464511 1.0000215386934928 1.0000223079411261 1.000023077189351 1.0000238464381679 1.0000246156875765 1.0000253849375766 1.0000261541881685 1.0000269234393524 1.0000276926911278 1.000028461943495 1.0000292311964538 1.0000300004500045 1.0000307697041468 1.000031538958881 1.0000323082142069 1.0000330774701243 1.0000338467266336 1.0000346159837348 1.0000353852414274 1.000036154499712 1.0000369237585882 1.0000376930180563 1.000038462278116 1.0000392315387674 1.0000400008000108 1.0000407700618457 1.0000415393242723 1.0000423085872907 1.0000430778509009 1.0000438471151027 1.0000446163798964 1.0000453856452818 1.000046154911259 1.0000469241778278 1.0000476934449885 1.0000484627127408 1.000049231981085
2 32 0.9221860786718772 1.0154355885041788 0.9847874338689808 0.9847874338689808 0.9872736459164148 0.9901415952351789 0.9915373318077382 0.9940369973545501 0.9952474701491197 0.998224081960292 0.9991256735196203 1.000002893715861 1.0000039661831241 1.0000044517486115 1.0000054777094045 1.000006181211147 1.0000075125142047 1.0000086980438994 1.0000092384249786 1.0000106933748203 1.000011160614567 1.000012529189179 1.0000131274542805 1.0000141827286906 1.000014841465888 1.0000156062493628 1.0000158518789861 1.000017392144574 1.0000182013584178 1.000018669209641 1.0000196291618464 1.0000208107040998 1.0000216384480305 1.0000231742340737 1.0000237099116422 1.0000246231923906 1.0000253020930605 1.0000259450976408 1.0000268086413424 1.0000282224901293 1.0000288600369653 1.000030048691537 1.0000302195801618 1.0000308903468187 1.000031808229678 1.0000325974801887 1.0000333737221316 1.0000339745405875 1.0000359153775593 1.0000374920264261 1.0000383420727799 1.0000390478076793 1.000039804374196 1.0000404670828376 1.000040976688691 1.0000421111307263 1.0000424672583499 1.0000432157944266 1.000044260734972 1.00004522363325 1.0002779117343825 1.0007359033666925 1.0027012904935595 1.0027815946859122 1.005795781037454 1.008387994059561 1.011854038386482 1.0154355885041788
3 48 0.8975265445688161 1.0234652962735988 0.9798844027545804 0.9798844027545804 0.9834792436009825 0.9843398082589536 0.9889845338777035 0.9903058960440179 0.9919786434670516 0.9924465518578883 0.9941040212224092 0.9948999863432787 0.9957743241706954 0.9966799358430957 0.9974307821662731 0.9977206628289789 0.9987963840132373 0.9991703321633779 0.9996255654906103 1.0000064902497932 1.0000079704498104 1.0000088745173314 1.000009428083485 1.0000111769407718 1.0000125134900186 1.0000130227333277 1.0000149439502433 1.000016773985628 1.0000174032772502 1.000019166289574 1.0000198038903556 1.0000212954232428 1.0000231655815348 1.0000233178186733 1.0000240824500468 1.0000249438653175 1.0000251532588542 1.0000266825768493 1.0000274985299695 1.0000280110159905 1.0000296492438379 1.0000302253709419 1.0000326550473748 1.0000334714433783 1.0000356586398536 1.0000360068115648 1.000037194989828 1.0000380359292924 1.0000383157921977 1.0000401835802235 1.0000404887265937 1.000041839696616 1.0002069189215697 1.0002428152197747 1.0004626023760792 1.0008210387108678 1.0010831284264794 1.0016611318208717 1.00220453885008 1.0031900190694016 1.0041233461677617 1.004389470132079 1.0055469339328234 1.0081271118645 1.0102764580528343 1.0130250776164529 1.0136987024110424 1.0234652962735988
4 64 0.8789414559135386 1.0270351296561768 0.9788181260609164 0.9788181260609164 0.9810663044406605 0.9837979850864358 0.9858401083913809 0.9876176312115426 0.9890658511056137 0.991022855740473 0.9914187361494095 0.9922674492461167 0.9926588813027319 0.9933398654414316 0.9941362284224157 0.9949144119618474 0.9960110350031411 0.9965623785112306 0.9968722531254428 0.9976279914819418 0.9980714201724712 0.9984167259952643 0.9985210388234473 0.9991364567376592 0.9993625302476472 0.9996059695515975 0.9996841848124971 1.0000105556239596 1.00001151836661 1.0000148939239557 1.0000163620994398 1.0000178779183906 1.0000190790941412 1.0000203808687678 1.0000241229701496 1.0000248146686193 1.0000256820667044 1.0000273146526117 1.0000290688299294 1.0000295654773816 1.0000306871926146 1.0000336670457146 1.0000351465108515 1.0000370468358784 1.0000817426221835 1.0001364123622452 1.000168095878911 1.0002994264794793 1.0004921142852128 1.0005891164841558 1.0009290689725898 1.0009503837712719 1.0014148396024602 1.0017752868996248 1.0021125845297003 1.0022625737124886 1.0030638586813196 1.0036307941970812 1.0042318386750124 1.0059803726076464 1.006684535207498 1.007337419739291 1.0083662081398026 1.0119771744220563 1.014017542678957 1.0153065444712712 1.016930207159681 1.0270351296561768
5 80 0.8727578303218316 1.0309795814471614 0.9768807963167456 0.9768807963167456 0.9792997022486104 0.9821964158395915 0.9849684796464796 0.9854469004547323 0.9865520103102076 0.9883127325673146 0.9893293084324437 0.9907010968267446 0.9912735243815183 0.9916387177415426 0.9924211300812766 0.9932153902570828 0.9932750123693171 0.9948397803546815 0.9954304520297043 0.995953035193298 0.9963404705487343 0.9967974168126122 0.9971463955166203 0.9977356063893905 0.9981039409535988 0.998268143355074 0.9988218320799641 0.9989505098834429 0.999343885269796 0.9994507585380882 0.9995760014536217 0.9997217385767114 0.9998433738852696 0.9999284015891146 0.9999993393610019 1.0000185513940316 1.0000243284726635 1.0000298024271963 1.0000325711890716 1.0000731452031442 1.0000940119457553 1.0001509210741941 1.0002441533221236 1.0003141675851606 1.0004158365818434 1.0006102414352482 1.0006751747532954 1.0008842805786773 1.0012680541914458 1.0014564413452405 1.0017381569400206 1.0018264244087671 1.002610161647235 1.002734338506698 1.0033860087447704 1.0037121354102299 1.0040031520557393 1.0051471665964602 1.0058014773723334 1.006464154639245 1.007688999986041 1.0110680714408662 1.011239113143696 1.0134152596567398 1.0141583274250363 1.0165286019433137 1.0194807315221912 1.0309795814471614
6 96 0.8708155246314512 1.0392822698636681 0.9760237598355678 0.9760237598355678 0.977452280766289 0.979595971580409 0.9813221689485756 0.9836421214986879 0.9856831765776536 0.9867083748667578 0.987271108405481 0.9883803025901441 0.9898969038922947 0.9905391911510888 0.9909171415715771 0.9923971002610178 0.9928945238589267 0.9934896472450807 0.993759248993248 0.9946214518692217 0.9951260439719031 0.9951822115410551 0.995921305094424 0.9961632107848549 0.9969589771666026 0.9975237702660564 0.9976627011940696 0.9980654181938291 0.9983496803432201 0.9984362958855237 0.9988762244996463 0.9990422041514807 0.9994655834397558 0.9997074364245281 0.9997730484497691 0.9998041729416545 0.9999403443333665 0.9999989288886661 1.0000743075552858 1.0001516190744049 1.000238437290873 1.0003817768787195 1.0004245011662891 1.000648350218072 1.0008219012149409 1.000962414550899 1.0010250518692905 1.0016040387376368 1.001760902424626 1.0022068600503744 1.0024397987421898 1.0026635301324704 1.002795939937057 1.0029833259993504 1.0041119163104386 1.0043725204039402 1.0050966216095931 1.0056347916982191 1.0071244392119525 1.0095639258325988 1.0103576765894435 1.0120350625558288 1.012853804539268 1.013766020738576 1.0178002212828954 1.0182814266466018 1.0216697062086364 1.0392822698636681
7 112 0.8691667753608717 1.0477430823788172 0.9751561232856689 0.9751561232856689 0.9755607463318967 0.9783214019068646 0.9802465425884976 0.9830233766967329 0.9838512001909643 0.9846430500869467 0.9860947566504479 0.9874086877136673 0.988219270439922 0.9892796880013054 0.9896368531778745 0.9903215269973186 0.9914485672857499 0.9922909412013583 0.9931690552271722 0.9934511682489832 0.9938583898374994 0.9946290259644509 0.99503327032875 0.9951899316123368 0.9960195802048359 0.9964156174330483 0.9968388378058788 0.9970216174145633 0.9972914568911979 0.9977481468326094 0.9985160312961155 0.9987001856314939 0.9989732788062289 0.9991378521040672 0.9993472370751693 0.9994228744602693 0.9997583049012574 0.9998463211953517 1.0000282847089852 1.0000661128494452 1.000263532378272 1.0004120964607064 1.0006232584244579 1.0006589900577256 1.000974792462566 1.0013143251475196 1.0015931039361832 1.0019567422483335 1.0022279109538221 1.0024678741953879 1.0026165622635557 1.0033461930237393 1.0035981173741582 1.0040043321092027 1.0043595403398013 1.005362884272515 1.0058327325837506 1.0073537297538744 1.0088787595615558 1.0096438902487388 1.010996488494517 1.011980269411449 1.013905399916773 1.0150019953903124 1.0192849485390645 1.021051100931049 1.0273233353506839 1.0477430823788172
8 128 0.8675490769746055 1.0561371229800625 0.9724226096303997 0.9724226096303997 0.97420630651579 0.9765962808593704 0.9780645026432527 0.9815352035591375 0.9826973645585169 0.9834401699177946 0.9846837310028266 0.9849322949313175 0.9877156337092858 0.9885859941271207 0.9891447650776216 0.9894098533619322 0.9902795634876986 0.9911770256836268 0.9919987483991515 0.9926473488997389 0.9933060616266989 0.9934338154717045 0.9939597278186577 0.9946466651736889 0.9951671260007047 0.9957434028539949 0.9961913237005708 0.9962917609531422 0.9965533675004805 0.9969401317105093 0.9977410214081531 0.9979777646908532 0.998308358786081 0.9986366870619784 0.9991048136644822 0.9991756575012977 0.9993424516442693 0.9995429918706762 0.9999206144570952 0.9999361037116671 1.0000464098922368 1.0003243269979865 1.0006984455077539 1.0012437803457128 1.0017596556006279 1.0017960762046028 1.0019882001704423 1.0022281552256944 1.002617992292783 1.0028540074206946 1.003338750564051 1.0038245707005142 1.0041197125854429 1.0049650979463163 1.0052907905723671 1.0058752140835883 1.0076782113522722 1.0090019359171825 1.0098015487601202 1.0104248487067613 1.0115621127248613 1.0139245892437458 1.0141439315380891 1.0172285013059685 1.020925038377622 1.0217160266675989 1.0301061446232571 1.0561371229800625
9 144 0.8709427602153104 1.064715025885332 0.9700593241696087 0.9700593241696087 0.9731132358056013 0.9748546539156911 0.9771095501185115 0.9805466047688143 0.9821802209757539 0.9827900729457958 0.9839137151899401 0.9840401125533303 0.9849968954093109 0.9866644382719685 0.9881713331365614 0.9889521629390514 0.989537433626886 0.9902851558837185 0.9908147016935254 0.9917257912347838 0.9918890249885692 0.9926512342445011 0.9928218426941404 0.9938972560274484 0.9940852888026638 0.9951496642845158 0.9954471109668768 0.9958654772555687 0.9964764651842581 0.9966312034100148 0.9972775984715976 0.997371840014178 0.9980594529283395 0.9981732121094604 0.9988145138723313 0.9991352678442115 0.9994090429621288 0.999673473127255 0.9998405725944419 1.0002063255166609 1.000446071617967 1.0008205514891724 1.0010700588325694 1.0015000283170357 1.0016291282302838 1.0018481374301578 1.0021873325815 1.0023572904134939 1.0030506540523931 1.0032250795116933 1.0037369722876153 1.004943845965674 1.0054684516600598 1.005815929668646 1.0067556890033342 1.0081442149507318 1.0082994517912498 1.009286119287108 1.0107080098651384 1.0111246624847794 1.0125632007349905 1.013455446420613 1.0150211105494562 1.017569329232819 1.0215405469809704 1.0224567278136427 1.0302193904314245 1.064715025885332
10 160 0.8713108560682703 1.0727292182127908 0.9697661510678885 0.9697661510678885 0.9717764116164168 0.9732995661343561 0.9743699192805958 0.978546234045906 0.9804693830252464 0.9814276230658076 0.9824196823461597 0.9833413658589221 0.9847733862848557 0.9860356325750416 0.9870725898668353 0.9880964718815062 0.9884639347208234 0.9889223476576618 0.9895349075974967 0.9908081184451585 0.9910342591399754 0.9916222274149386 0.99218241276329 0.9934806934122004 0.9936804310259011 0.9947267480297005 0.9952399554793532 0.9954466817906648 0.9958847686134861 0.9964567619981587 0.9967305775393471 0.9971946938822136 0.9976275533921543 0.9980297142095261 0.9982706014896996 0.99853764776407 0.9988890053185827 0.998987651480892 0.9998135126236268 1.0001458455656538 1.0003198083331943 1.0003591373397087 1.0009776296591593 1.0011116938122828 1.0015196695704767 1.002188063449982 1.0024105136849277 1.0029142881007465 1.0036439112447437 1.0041849921298913 1.004774178009555 1.0050674449810735 1.0054866637073927 1.0072052463166246 1.0079457891559471 1.0087136839559498 1.0095401333355978 1.0095954497745616 1.0106468332722516 1.0125663979388893 1.0128503821588433 1.014482540065926 1.0159570526707262 1.0178969033044434 1.0224152046136497 1.0238726980495896 1.030225737087565 1.0727292182127908
