% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1791095845, Fri Nov  1 11:40:06 2019, <python>{}</python>
1 16 0.9517892137740375 1.000049231981085 0.991838403833516 9.9183840383351596e-01 1.0079922730961903 1.0261242160844373   
2 32 0.9196335015229528 1.034280602962358 0.9888913246290446 9.8889132462904461e-01 1.0023263235462185 1.0088169252615204   
3 48 0.8966544663760501 1.0411541737183698 0.9862867175734764 9.8628671757347641e-01 1.001833702920294 1.0088146595199288   
4 64 0.8806891324227607 1.0461034656090813 0.9802679628977552 9.8026796289775520e-01 1.0020517164731588 1.0120625014073166   
5 80 0.864285916474815 1.0518503979614724 0.9802679628977552 9.8664998526823267e-01 0.998500133201004 1.022880171224158   
6 96 0.8531727217406018 1.0597168481355206 0.9802679628977552 9.8480288884584866e-01 0.9992150643184456 1.023766063820483   
7 112 0.8468926729708578 1.0686598049550047 0.9802679628977552 9.8143157078894505e-01 0.9994109650833923 1.0161445187197304   
8 128 0.8425072184912548 1.0774405334445023 0.9777516928455738 9.7775169284557384e-01 1.0026902845551635 1.0229422707662286   
9 144 0.8342554043752849 1.0858328805356576 0.9777516928455738 9.8194989459213344e-01 0.9987649104057407 1.0121603014979574   
10 160 0.8246205282778254 1.0939765390193623 0.9777516928455738 9.7950684572093227e-01 0.9933994735259731 1.013849104908461   
11 176 0.811867094145804 1.099469455402382 0.9689994193727678 9.6899941937276779e-01 0.9920107639272032 1.001587908415124   
12 192 0.8036044534940332 1.1047599802273589 0.9689994193727678 9.7204295905621774e-01 0.9934288678134348 1.0042450668749792   
13 208 0.802764045516459 1.1115802285085512 0.9689994193727678 9.6933863023785538e-01 0.9893097931402095 1.0168838055586884   
14 224 0.7972013247860772 1.116097763420636 0.9656998166287503 9.6569981662875026e-01 0.9852868933742424 1.0000283083805963   
15 240 0.7949040626883541 1.1213126933755428 0.9656998166287503 9.6851676417942101e-01 0.9880352222373572 1.0112993932272982   
16 256 0.7959055023483426 1.126157912672033 0.9656998166287503 9.7199107293814446e-01 0.9952167137390844 1.0016745506961682   
17 272 0.7983695724312012 1.1356932625295142 0.9596305676964698 9.5963056769646982e-01 0.9854525915745128 1.0047565517816197   
18 288 0.7988803280935182 1.1456693467365835 0.9596305676964698 9.7119042904873654e-01 0.9821215878426375 0.9986755090076558   
19 304 0.8031770446686998 1.1552327494913963 0.9472621557133921 9.4726215571339212e-01 0.9841694198831097 0.9916661196240784   
20 320 0.8075931695429166 1.1641239062092306 0.9472621557133921 9.4862489540371997e-01 0.9792159310223094 0.9994975828982195   
21 336 0.8117835655387189 1.1705620230068352 0.9472621557133921 9.5218001698446364e-01 0.9742388243412715 0.9907222683212221   
22 352 0.8198154288050803 1.1756497090734193 0.9315814866887776 9.3158148668877760e-01 0.9711937431839947 0.9968533492973253   
23 368 0.8314485048268434 1.1805225449599894 0.9315814866887776 9.5058377354395773e-01 0.9666954156923387 0.9870614620526091   
24 384 0.8463635461440717 1.1896473258915004 0.9315814866887776 9.4253435907859962e-01 0.9679230305589359 0.9853833811740687   
25 400 0.8540980119634358 1.1986082604554071 0.9315814866887776 9.4295104747402403e-01 0.9648951133865098 0.9909202757847649   
26 416 0.8651682190235269 1.2090158991062485 0.9315814866887776 9.3429162679929623e-01 0.9516587951398124 0.9853708158349667   
27 432 0.8819626356327233 1.2197312046663666 0.927304093625961 9.2730409362596100e-01 0.9520077822187657 0.9659196472353744   
28 448 0.8989397828890681 1.2342845141376684 0.9145462025407305 9.1454620254073049e-01 0.9387790311387505 0.9614107637739107   
29 464 0.9187489887269439 1.2462853932322935 0.89699731540753 8.9699731540753003e-01 0.9236558300638628 0.9514619350421928   
30 480 0.9406420594983731 1.259265112729933 0.8752657351117293 8.7526573511172934e-01 0.9160855257431749 0.946248202392624   
31 496 0.9673385417186408 1.273800427304233 0.8729650712344205 8.7296507123442046e-01 0.9039659181505793 0.9273732725154562   
32 512 0.9958211153294672 1.2908107547436767 0.837295291311511 8.3729529131151104e-01 0.8914887202725373 0.9494062596156616   
33 528 1.0215921738012779 1.3057925653077886 0.8160785054972441 8.1607850549724414e-01 0.8656972026964683 0.9125034423169046   
34 544 1.0514303451383684 1.3204644019410028 0.7949757421586277 7.9497574215862765e-01 0.864298847511653 0.8831336433424805   
35 560 1.083334212440561 1.334730158169098 0.7783914704604377 7.7839147046043766e-01 0.8432246670212283 0.8747035652351683   
36 576 1.1167936103756475 1.3517292042860307 0.7676656596923088 7.6766565969230882e-01 0.8208703954727764 0.8573362603877848   
37 592 1.1499875956350836 1.366403316379607 0.7676656596923088 7.7067420146791432e-01 0.8184615970074818 0.8565347185913947   
38 608 1.1767620778313477 1.3833738572197842 0.7676656596923088 7.7302801854159509e-01 0.8076425400787289 0.8605092036829339   
39 624 1.2029503324743593 1.396912308632419 0.7251273472898869 7.2512734728988693e-01 0.8124513429557073 0.846067555818826   
40 640 1.2275652804855919 1.410272274679992 0.7226470575678777 7.2264705756787773e-01 0.7895441191975396 0.8335224048310546   
41 656 1.2543809902898517 1.4232438902664908 0.6861403074779031 6.8614030747790311e-01 0.7607715729639954 0.8285253317311522   
42 672 1.2797059888529871 1.4374686690665357 0.6861403074779031 7.1607469840205606e-01 0.7466554686326141 0.8072861451829486   
43 688 1.2938969714719257 1.4505906200463103 0.6861403074779031 7.0962647882853902e-01 0.765774645336932 0.808422816552609   
44 704 1.3113925795031258 1.4586219431703251 0.6861403074779031 7.0126287957950795e-01 0.7624368663151793 0.815301104783756   
45 720 1.3272201332147935 1.47072514119386 0.6861403074779031 6.9798377089412300e-01 0.7505202878442793 0.7995283432913884   
46 736 1.343156625438836 1.4854154458806144 0.6861403074779031 6.8767257540055471e-01 0.7420748288725798 0.7976386546682116   
47 752 1.3484569663030104 1.4996576703750817 0.6523082584037221 6.5230825840372209e-01 0.7209514805375533 0.7578277891039673   
48 768 1.3575160110652662 1.5102085871955395 0.6313340198209441 6.3133401982094406e-01 0.7149848689290195 0.8015221696084155   
